hedge,sentence,gold,hedge_gold,worker_id,hedge_judgement
aparentemente,"Si quieres hacer una analogía entre la vagina y el pene y compararlos con corrientes filosóficas <strong>aparentemente</strong> opuestas, allá tu.",FALSE,FALSE,AEN7H01OU26XL,TRUE
a veces,"soy extremadamente competitivo; <strong>a veces</strong> es una virtud, a veces es un vicio.",FALSE,FALSE,AEN7H01OU26XL,TRUE
alguna,Y le refiero nuevamente lo que he escrito sobre la aletheia y el lethos no por que quiera repetirme no para que no quede esto último dicho de Dios como fundamento no es tan fundamenta quede en el aire sin explicación <strong>alguna</strong> y además la conclusión que asumo que para mi es importante en este punto que ante la imposibilidad de consenso se deben fijar las posiciones:,FALSE,FALSE,AEN7H01OU26XL,FALSE
algo,"Por ejemplo en la edad media, una buena manera de mantener el control era utilizando ilusiones mentales como la magia o la religion para infundir el temor hacia <strong>algo</strong> que dicta y controla la vida de los seres humanos (Dios).",FALSE,FALSE,AEN7H01OU26XL,TRUE
esencialmente,"La máquina <strong>esencialmente</strong> está diseñada para interactuar con la inosfera, una capa de la atmósfera permanenetemente cargada de electricidad por el efecto dinamo del movimiento de rotación terrestre.",FALSE,FALSE,AEN7H01OU26XL,FALSE
necesariamente,"Y <strong>necesariamente</strong> llego a decir ""no hay problemas filosoficos"" o mejor dicho ""no hay problemas metafisicos"" ¿No es una forma de obviar?",TRUE,FALSE,ACM35WAJGNTJC,TRUE
encuentro,"Todas ellas, y de forma independiente, narraban una secuencia que parecía seguir un mismo patrón: audición de un zumbido extraño; visión del propio cuerpo visualizado desde fuera; sensación de encontrarse en un túnel oscuro, al final del cual se percibe una luz; <strong>encuentro</strong> con familiares o amigos anteriormente fallecidos; un diálogo con un ser luminoso; visión retrospectiva de la propia vida... hasta experimentar el regreso al cuerpo, con un posterior cambio de valores vitales y una nueva percepción del fenómeno de la muerte.",FALSE,FALSE,ACM35WAJGNTJC,FALSE
siento,"Me es fisicamente imposible, en 10 minutos tengo ya los ojos rojos pero si he podido hacerlo desde mi celular y no <strong>siento</strong> cansancio en los ojos.",FALSE,FALSE,ACM35WAJGNTJC,FALSE
puede,"Porqué aunque todo efecto tenga su causa,y a tal ley causal nada ni nadie se <strong>puede</strong> escapar.",FALSE,FALSE,ACM35WAJGNTJC,FALSE
reducido,"Evidentemente esto funciona dentro de un circulo <strong>reducido</strong> con personas especificas, por lo que no siempre tiene por qué funcionar tan bien, lo que además implica que...",FALSE,FALSE,ACM35WAJGNTJC,TRUE
aparentemente,"Si quieres hacer una analogía entre la vagina y el pene y compararlos con corrientes filosóficas <strong>aparentemente</strong> opuestas, allá tu.",FALSE,FALSE,ACM35WAJGNTJC,FALSE
a veces,"soy extremadamente competitivo; <strong>a veces</strong> es una virtud, a veces es un vicio.",FALSE,FALSE,ACM35WAJGNTJC,TRUE
alguna,Y le refiero nuevamente lo que he escrito sobre la aletheia y el lethos no por que quiera repetirme no para que no quede esto último dicho de Dios como fundamento no es tan fundamenta quede en el aire sin explicación <strong>alguna</strong> y además la conclusión que asumo que para mi es importante en este punto que ante la imposibilidad de consenso se deben fijar las posiciones:,FALSE,FALSE,ACM35WAJGNTJC,FALSE
algo,"Por ejemplo en la edad media, una buena manera de mantener el control era utilizando ilusiones mentales como la magia o la religion para infundir el temor hacia <strong>algo</strong> que dicta y controla la vida de los seres humanos (Dios).",FALSE,FALSE,ACM35WAJGNTJC,FALSE
esencialmente,"La máquina <strong>esencialmente</strong> está diseñada para interactuar con la inosfera, una capa de la atmósfera permanenetemente cargada de electricidad por el efecto dinamo del movimiento de rotación terrestre.",FALSE,FALSE,ACM35WAJGNTJC,TRUE
necesariamente,"Y <strong>necesariamente</strong> llego a decir ""no hay problemas filosoficos"" o mejor dicho ""no hay problemas metafisicos"" ¿No es una forma de obviar?",TRUE,FALSE,A39XXY1087Z6TX,FALSE
encuentro,"Todas ellas, y de forma independiente, narraban una secuencia que parecía seguir un mismo patrón: audición de un zumbido extraño; visión del propio cuerpo visualizado desde fuera; sensación de encontrarse en un túnel oscuro, al final del cual se percibe una luz; <strong>encuentro</strong> con familiares o amigos anteriormente fallecidos; un diálogo con un ser luminoso; visión retrospectiva de la propia vida... hasta experimentar el regreso al cuerpo, con un posterior cambio de valores vitales y una nueva percepción del fenómeno de la muerte.",FALSE,FALSE,A39XXY1087Z6TX,FALSE
siento,"Me es fisicamente imposible, en 10 minutos tengo ya los ojos rojos pero si he podido hacerlo desde mi celular y no <strong>siento</strong> cansancio en los ojos.",FALSE,FALSE,A39XXY1087Z6TX,FALSE
puede,"Porqué aunque todo efecto tenga su causa,y a tal ley causal nada ni nadie se <strong>puede</strong> escapar.",FALSE,FALSE,A39XXY1087Z6TX,FALSE
reducido,"Evidentemente esto funciona dentro de un circulo <strong>reducido</strong> con personas especificas, por lo que no siempre tiene por qué funcionar tan bien, lo que además implica que...",FALSE,FALSE,A39XXY1087Z6TX,TRUE
aparentemente,"Si quieres hacer una analogía entre la vagina y el pene y compararlos con corrientes filosóficas <strong>aparentemente</strong> opuestas, allá tu.",FALSE,FALSE,A39XXY1087Z6TX,TRUE
a veces,"soy extremadamente competitivo; <strong>a veces</strong> es una virtud, a veces es un vicio.",FALSE,FALSE,A39XXY1087Z6TX,TRUE
alguna,Y le refiero nuevamente lo que he escrito sobre la aletheia y el lethos no por que quiera repetirme no para que no quede esto último dicho de Dios como fundamento no es tan fundamenta quede en el aire sin explicación <strong>alguna</strong> y además la conclusión que asumo que para mi es importante en este punto que ante la imposibilidad de consenso se deben fijar las posiciones:,FALSE,FALSE,A39XXY1087Z6TX,TRUE
algo,"Por ejemplo en la edad media, una buena manera de mantener el control era utilizando ilusiones mentales como la magia o la religion para infundir el temor hacia <strong>algo</strong> que dicta y controla la vida de los seres humanos (Dios).",FALSE,FALSE,A39XXY1087Z6TX,FALSE
esencialmente,"La máquina <strong>esencialmente</strong> está diseñada para interactuar con la inosfera, una capa de la atmósfera permanenetemente cargada de electricidad por el efecto dinamo del movimiento de rotación terrestre.",FALSE,FALSE,A39XXY1087Z6TX,TRUE
necesariamente,"Y <strong>necesariamente</strong> llego a decir ""no hay problemas filosoficos"" o mejor dicho ""no hay problemas metafisicos"" ¿No es una forma de obviar?",TRUE,FALSE,A3OFOYB4X0HA0M,FALSE
encuentro,"Todas ellas, y de forma independiente, narraban una secuencia que parecía seguir un mismo patrón: audición de un zumbido extraño; visión del propio cuerpo visualizado desde fuera; sensación de encontrarse en un túnel oscuro, al final del cual se percibe una luz; <strong>encuentro</strong> con familiares o amigos anteriormente fallecidos; un diálogo con un ser luminoso; visión retrospectiva de la propia vida... hasta experimentar el regreso al cuerpo, con un posterior cambio de valores vitales y una nueva percepción del fenómeno de la muerte.",FALSE,FALSE,A3OFOYB4X0HA0M,FALSE
siento,"Me es fisicamente imposible, en 10 minutos tengo ya los ojos rojos pero si he podido hacerlo desde mi celular y no <strong>siento</strong> cansancio en los ojos.",FALSE,FALSE,A3OFOYB4X0HA0M,FALSE
puede,"Porqué aunque todo efecto tenga su causa,y a tal ley causal nada ni nadie se <strong>puede</strong> escapar.",FALSE,FALSE,A3OFOYB4X0HA0M,FALSE
reducido,"Evidentemente esto funciona dentro de un circulo <strong>reducido</strong> con personas especificas, por lo que no siempre tiene por qué funcionar tan bien, lo que además implica que...",FALSE,FALSE,A3OFOYB4X0HA0M,FALSE
aparentemente,"Si quieres hacer una analogía entre la vagina y el pene y compararlos con corrientes filosóficas <strong>aparentemente</strong> opuestas, allá tu.",FALSE,FALSE,A3OFOYB4X0HA0M,TRUE
a veces,"soy extremadamente competitivo; <strong>a veces</strong> es una virtud, a veces es un vicio.",FALSE,FALSE,A3OFOYB4X0HA0M,TRUE
alguna,Y le refiero nuevamente lo que he escrito sobre la aletheia y el lethos no por que quiera repetirme no para que no quede esto último dicho de Dios como fundamento no es tan fundamenta quede en el aire sin explicación <strong>alguna</strong> y además la conclusión que asumo que para mi es importante en este punto que ante la imposibilidad de consenso se deben fijar las posiciones:,FALSE,FALSE,A3OFOYB4X0HA0M,FALSE
algo,"Por ejemplo en la edad media, una buena manera de mantener el control era utilizando ilusiones mentales como la magia o la religion para infundir el temor hacia <strong>algo</strong> que dicta y controla la vida de los seres humanos (Dios).",FALSE,FALSE,A3OFOYB4X0HA0M,TRUE
esencialmente,"La máquina <strong>esencialmente</strong> está diseñada para interactuar con la inosfera, una capa de la atmósfera permanenetemente cargada de electricidad por el efecto dinamo del movimiento de rotación terrestre.",FALSE,FALSE,A3OFOYB4X0HA0M,TRUE
suena,Eso me <strong>suena</strong> a un error determinista.,TRUE,TRUE,A26Y4BFHJE7MN4,FALSE
medio,"El que sea hereditaria simplemente garantiza que se evite su subasta al mejor postor, y nuevamente los intereses de por <strong>medio</strong>, y que quien desempeña el papelito esté formado en exclusiva para eso.",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
parece,"1. En el primer mensaje intente hacer un chiste ironico (al parecer sin exito), pense que añadiendo este emoticon , los que lo leyeran lo iban a entender (pero <strong>parece</strong> que no fue asi en tu caso...)",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
bastantes,"Voy por la pagina 134 de este libro y me doy cuenta que me esta ayudadando mucho y, creo, que, al leer las 633 paginas, podrè dejar de quejarme de <strong>bastantes</strong> cosas.",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
alguien,"Genera nuevos órganos conforme incrementa su complejidad, la máquina es incapaz de cambiar, a no ser que <strong>alguien</strong> la cambie.",FALSE,FALSE,A26Y4BFHJE7MN4,FALSE
mas o menos,"Las dimensiones extra estarían compactificadas, o sea; <strong>mas o menos</strong> imagínate una manguera, si la observas de lejos verás sólo una línea, parece unidimensional; pero si la observas de cerca es un cilindro, o sea; ya es bidimensional....",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
seguido,"- R: Nada, mi madre puso la silla de ruedas de espaldas a ellos para que no me vieran y acto <strong>seguido</strong> ellos empezaron también a insultar a mi madre y a reírse de ella.",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
encuentro,No sé por qué <strong>encuentro</strong> relación con estas palabras...:,FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
poco,"Te advierto que hay algunos mensajes de un usuario llamado ""nemo"" que tienen <strong>poco</strong> que ver con el tema y que lo desvían, pero puedes seguir leyendo que más adelante se sigue hablando de los sueños.",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
un par,"Pero pon un video donde se les vea cantar... yo empecé el hilo con esperanza de que personas que nunca se hayan acercado al carnaval, escuchándolo se acerquen un poco más, porque yo tengo la convicción de que cualquier persona que escuche <strong>un par</strong> de canciones ""buenas"" de carnaval acabará gustándole.",FALSE,FALSE,A26Y4BFHJE7MN4,TRUE
suena,Eso me <strong>suena</strong> a un error determinista.,TRUE,TRUE,AEN7H01OU26XL,TRUE
medio,"El que sea hereditaria simplemente garantiza que se evite su subasta al mejor postor, y nuevamente los intereses de por <strong>medio</strong>, y que quien desempeña el papelito esté formado en exclusiva para eso.",FALSE,FALSE,AEN7H01OU26XL,TRUE
parece,"1. En el primer mensaje intente hacer un chiste ironico (al parecer sin exito), pense que añadiendo este emoticon , los que lo leyeran lo iban a entender (pero <strong>parece</strong> que no fue asi en tu caso...)",FALSE,FALSE,AEN7H01OU26XL,TRUE
bastantes,"Voy por la pagina 134 de este libro y me doy cuenta que me esta ayudadando mucho y, creo, que, al leer las 633 paginas, podrè dejar de quejarme de <strong>bastantes</strong> cosas.",FALSE,FALSE,AEN7H01OU26XL,TRUE
alguien,"Genera nuevos órganos conforme incrementa su complejidad, la máquina es incapaz de cambiar, a no ser que <strong>alguien</strong> la cambie.",FALSE,FALSE,AEN7H01OU26XL,TRUE
mas o menos,"Las dimensiones extra estarían compactificadas, o sea; <strong>mas o menos</strong> imagínate una manguera, si la observas de lejos verás sólo una línea, parece unidimensional; pero si la observas de cerca es un cilindro, o sea; ya es bidimensional....",FALSE,FALSE,AEN7H01OU26XL,TRUE
seguido,"- R: Nada, mi madre puso la silla de ruedas de espaldas a ellos para que no me vieran y acto <strong>seguido</strong> ellos empezaron también a insultar a mi madre y a reírse de ella.",FALSE,FALSE,AEN7H01OU26XL,FALSE
encuentro,No sé por qué <strong>encuentro</strong> relación con estas palabras...:,FALSE,FALSE,AEN7H01OU26XL,TRUE
poco,"Te advierto que hay algunos mensajes de un usuario llamado ""nemo"" que tienen <strong>poco</strong> que ver con el tema y que lo desvían, pero puedes seguir leyendo que más adelante se sigue hablando de los sueños.",FALSE,FALSE,AEN7H01OU26XL,FALSE
un par,"Pero pon un video donde se les vea cantar... yo empecé el hilo con esperanza de que personas que nunca se hayan acercado al carnaval, escuchándolo se acerquen un poco más, porque yo tengo la convicción de que cualquier persona que escuche <strong>un par</strong> de canciones ""buenas"" de carnaval acabará gustándole.",FALSE,FALSE,AEN7H01OU26XL,TRUE
suena,Eso me <strong>suena</strong> a un error determinista.,TRUE,TRUE,ACT80KAZRN7TX,TRUE
medio,"El que sea hereditaria simplemente garantiza que se evite su subasta al mejor postor, y nuevamente los intereses de por <strong>medio</strong>, y que quien desempeña el papelito esté formado en exclusiva para eso.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
parece,"1. En el primer mensaje intente hacer un chiste ironico (al parecer sin exito), pense que añadiendo este emoticon , los que lo leyeran lo iban a entender (pero <strong>parece</strong> que no fue asi en tu caso...)",FALSE,FALSE,ACT80KAZRN7TX,TRUE
bastantes,"Voy por la pagina 134 de este libro y me doy cuenta que me esta ayudadando mucho y, creo, que, al leer las 633 paginas, podrè dejar de quejarme de <strong>bastantes</strong> cosas.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
alguien,"Genera nuevos órganos conforme incrementa su complejidad, la máquina es incapaz de cambiar, a no ser que <strong>alguien</strong> la cambie.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
mas o menos,"Las dimensiones extra estarían compactificadas, o sea; <strong>mas o menos</strong> imagínate una manguera, si la observas de lejos verás sólo una línea, parece unidimensional; pero si la observas de cerca es un cilindro, o sea; ya es bidimensional....",FALSE,FALSE,ACT80KAZRN7TX,TRUE
seguido,"- R: Nada, mi madre puso la silla de ruedas de espaldas a ellos para que no me vieran y acto <strong>seguido</strong> ellos empezaron también a insultar a mi madre y a reírse de ella.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
